Province_State,Country_Region,Confirmed,Deaths,Latitude,Longitude
Pennsylvania,US,1497.0,10.0,39.85746531,-80.22357106
Pennsylvania,US,-30799.0,-1665.0,40.42162652,-77.97673273
Pennsylvania,US,3441.0,102.0,40.65241041,-79.08963285
Pennsylvania,US,1866.0,43.0,41.12913106,-78.9986361
Pennsylvania,US,380.0,-3.0,40.53358749,-77.39975129999998
Pennsylvania,US,8665.0,266.0,41.43564672,-75.60379201
Pennsylvania,US,27888.0,728.0,40.03904563,-76.24770128
Pennsylvania,US,4189.0,126.0,40.99206278,-80.33393706
Pennsylvania,US,8647.0,129.0,40.36680311,-76.45651841
Pennsylvania,US,20413.0,500.0,40.6154815,-75.59435245
Pennsylvania,US,17326.0,463.0,41.17823008,-75.98447579
Pennsylvania,US,5708.0,115.0,41.34310539,-77.06629984
Pennsylvania,US,1611.0,20.0,41.80938602,-78.56478358
Pennsylvania,US,5961.0,141.0,41.30248872,-80.25816981
Pennsylvania,US,2356.0,92.0,40.61116939,-77.61070738
Pennsylvania,US,5933.0,190.0,41.05934058,-75.34031025
Pennsylvania,US,34194.0,1098.0,40.21053671,-75.36652296
Pennsylvania,US,1051.0,17.0,41.03023987,-76.66345939
Pennsylvania,US,13252.0,308.0,40.75182733,-75.30471829
Pennsylvania,US,4805.0,226.0,40.84785433,-76.70798222
Pennsylvania,US,1502.0,33.0,40.40206612,-77.26297447
Pennsylvania,US,94371.0,2450.0,40.00338507,-75.1379271
Pennsylvania,US,1242.0,33.0,41.33155042,-75.03208106
Pennsylvania,US,461.0,14.0,41.74471626,-77.89559864
Pennsylvania,US,7680.0,245.0,40.70497338,-76.2150785
Pennsylvania,US,1416.0,43.0,40.77129231,-77.06840691
Pennsylvania,US,4748.0,81.0,39.97172723,-79.02699593
Pennsylvania,US,19.0,3.0,41.44634738,-76.51246591
Pennsylvania,US,699.0,39.0,41.82147784,-75.80071959
Pennsylvania,US,-677.0,58.0,41.77255149,-77.25433032
Pennsylvania,US,-280.0,0.0,,
Pennsylvania,US,1706.0,42.0,40.96188846,-77.05996014
Pennsylvania,US,2190.0,47.0,41.40323442,-79.75845449
Pennsylvania,US,950.0,28.0,41.81304978,-79.26969577
Pennsylvania,US,7122.0,131.0,40.19208869,-80.24582867
Pennsylvania,US,1522.0,18.0,41.64938475,-75.29956506
Pennsylvania,US,19266.0,423.0,40.31377979999999,-79.46615476
Pennsylvania,US,703.0,29.0,41.51955538,-76.01074915
Pennsylvania,US,23366.0,419.0,39.9210089,-76.73040131
Puerto Rico,US,72.0,0.0,18.180117000000006,-66.754367
Puerto Rico,US,448.0,0.0,18.360255,-67.17513100000001
Puerto Rico,US,681.0,0.0,18.459681,-67.12081500000001
Puerto Rico,US,229.0,0.0,18.251619,-66.126806
Puerto Rico,US,282.0,0.0,18.131361,-66.264131
Puerto Rico,US,-39.0,0.0,18.287985,-67.120611
Puerto Rico,US,1398.0,0.0,18.406631,-66.675077
Puerto Rico,US,-57.0,0.0,17.998457000000005,-66.056546
Puerto Rico,US,359.0,0.0,18.445533,-66.56053100000001
Puerto Rico,US,372.0,0.0,18.201592,-66.30963
Puerto Rico,US,5592.0,0.0,18.34946,-66.168435
Puerto Rico,US,-882.0,0.0,18.040993,-67.154391
Puerto Rico,US,3082.0,0.0,18.211615,-66.050779
Puerto Rico,US,504.0,0.0,18.418578,-66.860206
Puerto Rico,US,879.0,0.0,18.328802,-65.887612
Puerto Rico,US,4548.0,0.0,18.374986,-65.95683100000001
Puerto Rico,US,482.0,0.0,18.437269,-66.14330600000001
Puerto Rico,US,493.0,0.0,18.102851,-66.14914
Puerto Rico,US,-83.0,0.0,18.251818,-65.666416
Puerto Rico,US,198.0,0.0,18.28885,-66.516475
Puerto Rico,US,615.0,0.0,18.173559,-66.161179
Puerto Rico,US,207.0,0.0,18.097597,-66.36014
Puerto Rico,US,362.0,0.0,18.224687,-66.221622
Puerto Rico,US,605.0,0.0,18.304264,-66.327738
Puerto Rico,US,-163.0,0.0,18.31586,-65.28813000000001
Puerto Rico,US,1050.0,0.0,18.436115,-66.278669
Puerto Rico,US,218.0,0.0,18.318373,-65.666866
Puerto Rico,US,263.0,0.0,18.373715,-66.560488
Puerto Rico,US,24.0,0.0,17.982429,-66.91964300000001
Puerto Rico,US,-243.0,0.0,18.007516,-66.13390799999999
Puerto Rico,US,-98.0,0.0,18.039942,-66.79186
Puerto Rico,US,2147.0,0.0,18.345114,-66.11452299999999
Puerto Rico,US,963.0,0.0,18.266461,-65.97970500000001
Puerto Rico,US,185.0,0.0,18.410928,-66.79632600000001
Puerto Rico,US,-40.0,0.0,18.134532,-67.113972
Puerto Rico,US,131.0,0.0,18.145211,-65.810174
Puerto Rico,US,566.0,0.0,18.44981,-67.005093
Puerto Rico,US,48.0,0.0,18.211446,-66.58878
Puerto Rico,US,-103.0,0.0,18.050764,-66.49458100000001
Puerto Rico,US,984.0,0.0,18.223793,-65.909109
Puerto Rico,US,32.0,0.0,18.011661,-67.040585
Puerto Rico,US,-33.0,0.0,18.269035,-66.867236
Puerto Rico,US,-62.0,0.0,18.23679,-66.98362
Puerto Rico,US,474.0,0.0,18.187527,-65.86946800000001
Puerto Rico,US,405.0,0.0,18.425688,-65.89943000000001
Puerto Rico,US,-5042.0,0.0,18.342114,-65.72509699999999
Puerto Rico,US,593.0,0.0,18.420473,-66.490461
Puerto Rico,US,-223.0,0.0,18.171795,-66.942126
Puerto Rico,US,30.0,0.0,18.017889,-65.922235
Puerto Rico,US,62.0,0.0,18.2013,-67.1452
Puerto Rico,US,-88.0,0.0,18.377805,-67.080952
Puerto Rico,US,62.0,0.0,18.316963,-66.420383
Puerto Rico,US,-110.0,-435.0,18.230637,-65.753897
Puerto Rico,US,736.0,0.0,18.288019,-66.252703
Puerto Rico,US,-40.0,0.0,18.215046,-66.433604
Puerto Rico,US,-453.0,0.0,,
Puerto Rico,US,86.0,0.0,18.03174,-66.012242
Puerto Rico,US,200.0,0.0,18.059645,-66.721572
Puerto Rico,US,1332.0,0.0,18.059498,-66.613748
Puerto Rico,US,136.0,0.0,18.439692,-66.926113
Puerto Rico,US,211.0,0.0,18.335443,-67.23174
Puerto Rico,US,622.0,-16.0,18.346329,-65.813742
Puerto Rico,US,-1492.0,-108.0,18.08282,-66.943758
Puerto Rico,US,-2.0,-9.0,18.010386999999994,-66.256592
Puerto Rico,US,-16387.0,-861.0,18.111484,-67.03858100000001
Puerto Rico,US,8796.0,-16.0,18.386933,-66.061128
Puerto Rico,US,229.0,-70.0,18.147987,-65.976392
Puerto Rico,US,368.0,-10.0,18.328646,-66.971214
Puerto Rico,US,-2140.0,-64.0,17.994525,-66.388913
Puerto Rico,US,1882.0,-6.0,18.362406,-66.246616
Puerto Rico,US,-993.0,-121.0,18.431446,-66.213553
Puerto Rico,US,1182.0,-28.0,18.336159,-65.99888399999999
Puerto Rico,US,1857.0,1489.0,,
Puerto Rico,US,-4251.0,-68.0,18.271214,-66.702984
Puerto Rico,US,-3813.0,-81.0,18.409346,-66.33725
Puerto Rico,US,1269.0,-15.0,18.428262,-66.397924
Puerto Rico,US,-14009.0,-239.0,18.123276,-65.44097099999999
Puerto Rico,US,-345.0,-32.0,18.127951,-66.473115
Puerto Rico,US,-432.0,-18.0,18.070399,-65.896289
Puerto Rico,US,-551.0,-27.0,18.080374,-66.858814
Recovered,US,-984.0,-63.0,,
Rhode Island,US,1510.0,19.0,41.71018079,-71.28652315
Rhode Island,US,8240.0,148.0,41.67106337,-71.57641596
Rhode Island,US,1827.0,-17.0,41.5642026,-71.26569799
Rhode Island,US,55305.0,1271.0,41.87064746,-71.57753536
Rhode Island,US,9128.0,192.0,,
Rhode Island,US,3837.0,85.0,41.45961631,-71.61435303
South Carolina,US,-3043.0,-128.0,34.22333378,-82.46170658
South Carolina,US,7414.0,96.0,33.54338026,-81.63645384
South Carolina,US,-11664.0,-250.0,32.98837386,-81.35321066
South Carolina,US,10191.0,233.0,34.51828081,-82.63959517
South Carolina,US,410.0,17.0,33.21927586,-81.05659969
South Carolina,US,-7949.0,-156.0,33.26679302,-81.43584352
South Carolina,US,8899.0,87.0,32.39226291,-80.72619758
South Carolina,US,7527.0,82.0,33.20222596,-79.94654523
South Carolina,US,-869.0,-20.0,33.66926881,-80.77722168
South Carolina,US,22703.0,267.0,32.82487866,-79.96512315
South Carolina,US,2383.0,47.0,35.05122251,-81.61828622
South Carolina,US,-3571.0,-94.0,34.69249168,-81.1583216
South Carolina,US,1618.0,44.0,34.64137396,-80.15640140000002
South Carolina,US,1104.0,69.0,33.66610974,-80.21647898
South Carolina,US,1790.0,50.0,32.87582989,-80.67641292
South Carolina,US,3574.0,79.0,34.33358335,-79.96027485
South Carolina,US,1294.0,40.0,34.39007791,-79.37741872
South Carolina,US,5517.0,27.0,33.0794369,-80.40502652
South Carolina,US,-661.0,-9.0,33.77221995,-81.96231108
South Carolina,US,-9999.0,-143.0,34.39287073,-81.1195624
South Carolina,US,9922.0,245.0,34.02361754,-79.70189312
South Carolina,US,-1117.0,-78.0,33.43443342,-79.33202141
South Carolina,US,34462.0,437.0,34.89502264,-82.37295012
South Carolina,US,4248.0,93.0,34.15272415,-82.12715789
South Carolina,US,639.0,29.0,32.77419582,-81.13845571
South Carolina,US,19134.0,278.0,33.9212828,-78.99555293
South Carolina,US,-2955.0,-22.0,32.43171982,-81.02487495
South Carolina,US,3869.0,75.0,34.33988254,-80.58763164
South Carolina,US,4595.0,75.0,34.68270843,-80.70513032
South Carolina,US,3586.0,81.0,34.48244419,-82.00490796
South Carolina,US,1142.0,41.0,34.16393091,-80.25690731
South Carolina,US,16394.0,268.0,33.89665987,-81.27146426
South Carolina,US,1251.0,60.0,34.07859748,-79.36400756
South Carolina,US,1849.0,27.0,34.59905577,-79.67561152
South Carolina,US,363.0,6.0,33.90161443,-82.30794338
South Carolina,US,2775.0,70.0,34.28629098,-81.59935761
South Carolina,US,5236.0,62.0,34.75225169,-83.06742317
South Carolina,US,4983.0,147.0,33.4391073,-80.79886287
South Carolina,US,10184.0,153.0,34.88807695,-82.72791551
South Carolina,US,25972.0,333.0,34.01791263,-80.90267209
South Carolina,US,671.0,26.0,34.00795823,-81.72713237
South Carolina,US,19698.0,392.0,34.92960077,-81.99225984
South Carolina,US,5402.0,117.0,33.91826534,-80.37942316
South Carolina,US,-143.0,-2.0,,
South Carolina,US,1514.0,41.0,34.68835752,-81.61730349
South Carolina,US,2165.0,61.0,33.62190129,-79.72767442
South Carolina,US,15126.0,180.0,34.97281497,-81.18085944
South Dakota,US,385.0,8.0,43.71757685,-98.56050467
South Dakota,US,2478.0,35.0,44.41464384,-98.27858469
South Dakota,US,305.0,7.0,43.19486375,-101.6665572
South Dakota,US,1445.0,22.0,42.98914167,-97.88592746
South Dakota,US,2939.0,30.0,44.36974375,-96.79079945
South Dakota,US,4401.0,60.0,45.58994323,-98.35165355
South Dakota,US,621.0,7.0,43.71756379,-99.08118954
South Dakota,US,352.0,10.0,44.07657829,-99.20814467
South Dakota,US,866.0,18.0,44.90608745,-103.5079318
South Dakota,US,92.0,4.0,45.77074915,-100.0510181
South Dakota,US,1110.0,11.0,43.20660134,-98.58856175
South Dakota,US,181.0,-2.0,44.85834507,-97.72925109
South Dakota,US,1581.0,11.0,42.91296147,-96.97656917
South Dakota,US,3445.0,70.0,44.97788119,-97.18827677
South Dakota,US,437.0,9.0,45.70889983,-101.1970473
South Dakota,US,631.0,8.0,43.67741105,-103.4534521
South Dakota,US,2715.0,53.0,43.67490933,-98.14458906
South Dakota,US,514.0,20.0,45.367281,-97.60737498
South Dakota,US,293.0,1.0,44.75994309,-96.66943645
South Dakota,US,1034.0,9.0,45.15639647,-100.8709139
South Dakota,US,-537.0,5.0,43.38520741,-98.36978007
South Dakota,US,264.0,1.0,45.41846445,-99.21545423
South Dakota,US,435.0,12.0,43.23929297,-103.5275691
South Dakota,US,260.0,11.0,45.07082625,-99.14535601
South Dakota,US,816.0,35.0,45.1723937,-96.77002276
South Dakota,US,177.0,25.0,43.19419064,-99.18883902
South Dakota,US,209.0,7.0,44.29299053,-101.539099
South Dakota,US,590.0,34.0,44.67385954,-97.18829593
South Dakota,US,-5028.0,-68.0,44.54708407,-99.00386459
South Dakota,US,269.0,3.0,43.6746384,-97.78715148
South Dakota,US,-87.0,-1.0,45.58015551,-103.4958629
South Dakota,US,575.0,-8.0,44.39091534,-99.99661148
South Dakota,US,684.0,16.0,43.33449012,-97.75536441
South Dakota,US,116.0,1.0,44.54747703,-99.48572582
South Dakota,US,162.0,7.0,43.69318385,-101.6255063
South Dakota,US,244.0,15.0,44.06637798,-98.62965972
South Dakota,US,13.0,0.0,43.96278565,-100.6940008
South Dakota,US,517.0,13.0,44.36956169,-97.4913945
South Dakota,US,1012.0,16.0,44.02193107,-97.12926365
South Dakota,US,2473.0,23.0,44.35919441,-103.7929428
South Dakota,US,6757.0,66.0,43.27841182,-96.7203905
South Dakota,US,436.0,9.0,43.89522709,-99.85201878
South Dakota,US,260.0,4.0,45.75870838,-97.59855639
South Dakota,US,413.0,18.0,43.6742571,-97.36863144
South Dakota,US,138.0,1.0,45.76626028,-99.22118798
South Dakota,US,1991.0,21.0,44.56676791,-102.7162741
South Dakota,US,166.0,2.0,43.58078848,-100.7563186
South Dakota,US,-654.0,-2.0,44.02197882,-97.60992207
South Dakota,US,23850.0,250.0,43.67441641,-96.7910885
South Dakota,US,275.0,8.0,44.02266214,-96.67081159
South Dakota,US,1150.0,31.0,43.33749164,-102.5555498
South Dakota,US,9176.0,114.0,44.0025835,-102.8240777
South Dakota,US,-2216.0,-5.0,45.49049506,-102.4755586
South Dakota,US,-28.0,0.0,45.06583079,-99.95498503
South Dakota,US,782.0,32.0,45.62975048,-96.94672673
South Dakota,US,-338.0,-5.0,44.02351092,-98.0909816
South Dakota,US,-142.0,6.0,44.93837606,-98.34626602
South Dakota,US,-444.0,-8.0,44.41381872,-100.7349153
South Dakota,US,-272.0,-3.0,44.71571812,-100.1278092
South Dakota,US,794.0,16.0,43.19338568,-100.7195503
South Dakota,US,513.0,10.0,43.34459388,-99.8854891
South Dakota,US,326.0,42.0,43.3109081,-97.14865776
South Dakota,US,-772.0,-6.0,,
South Dakota,US,1200.0,16.0,42.83112163,-96.6557828
South Dakota,US,-213.0,6.0,45.43019636,-100.0307514
South Dakota,US,-21108.0,-233.0,43.00924485,-97.39467635
South Dakota,US,-183.0,2.0,44.97881876,-101.6654622
Tennessee,US,5326.0,68.0,36.12684348,-84.19965764
Tennessee,US,3628.0,52.0,35.51123746,-86.45549096
Tennessee,US,193.0,20.0,36.07110411,-88.06849355
Tennessee,US,677.0,-1.0,35.59942968,-85.20611967
Tennessee,US,9746.0,98.0,35.68938198,-83.92847788
Tennessee,US,8603.0,68.0,35.15739424,-84.857186
Tennessee,US,1644.0,20.0,36.40355516,-84.15108559999999
Tennessee,US,918.0,1.0,35.80990797,-86.05738983
Tennessee,US,2418.0,51.0,35.97366108,-88.45189331
Tennessee,US,3620.0,70.0,36.28969086,-82.12588974
Tennessee,US,2713.0,21.0,36.26136216,-87.08903581
Tennessee,US,-175.0,9.0,35.42527478,-88.6095842
Tennessee,US,-6454.0,-58.0,36.48319149,-83.65947309
Tennessee,US,753.0,21.0,36.55151008,-85.53930419
Tennessee,US,1600.0,22.0,35.9278914,-83.11828725
Tennessee,US,4203.0,55.0,35.49090731,-86.07311784
Tennessee,US,968.0,16.0,35.81830662,-89.14916269
Tennessee,US,3651.0,40.0,35.95271721,-84.99840585
Tennessee,US,60614.0,562.0,36.17007426,-86.78646056
Tennessee,US,1624.0,27.0,35.97616272,-85.83689361
Tennessee,US,956.0,16.0,35.60048904,-88.11043779
Tennessee,US,4528.0,59.0,36.14669837,-87.35891709
Tennessee,US,4082.0,67.0,36.05931946,-89.41542855
Tennessee,US,3101.0,47.0,35.19615831,-89.41399032
Tennessee,US,1063.0,23.0,36.38128818,-84.92870012
Tennessee,US,3133.0,47.0,35.15634626,-86.09201039
Tennessee,US,-1483.0,32.0,35.99438059,-88.93358327
Tennessee,US,1830.0,58.0,35.20222469,-87.03992678
Tennessee,US,1046.0,14.0,36.27469206,-83.51254721
Tennessee,US,4749.0,83.0,36.17470125,-82.84691273
Tennessee,US,1060.0,18.0,35.38433717,-85.72142731
Tennessee,US,5451.0,85.0,36.21990035,-83.26586179
Tennessee,US,27581.0,270.0,35.17670231,-85.16652245
Tennessee,US,-583.0,-10.0,36.52692871,-83.22375847
Tennessee,US,991.0,-3.0,35.20772017,-88.99161161
Tennessee,US,2302.0,28.0,35.19732531,-88.18593755
Tennessee,US,3082.0,52.0,36.44355426,-82.94885298
Tennessee,US,391.0,21.0,35.58332824,-89.28536625
Tennessee,US,2142.0,21.0,35.65581134,-88.38600175
Tennessee,US,1756.0,26.0,36.33160906,-88.30121797
Tennessee,US,1766.0,24.0,35.80609681,-87.47643507
Tennessee,US,38.0,7.0,36.28872054,-87.71878828
Tennessee,US,-1327.0,-18.0,36.03958805,-87.77992872
Tennessee,US,854.0,19.0,36.36380466,-85.67239905
Tennessee,US,3647.0,60.0,36.04818632,-83.45148924
Tennessee,US,944.0,20.0,36.45523950000001,-81.84886538
Tennessee,US,29597.0,269.0,35.99508821,-83.94635435
Tennessee,US,969.0,11.0,36.34180170000001,-89.48921915
Tennessee,US,2515.0,28.0,35.75893438,-89.63015909999999
Tennessee,US,4349.0,57.0,35.21675201,-87.39787695
Tennessee,US,820.0,9.0,35.52853208,-87.49022694
Tennessee,US,912.0,4.0,35.13738622,-86.58910106
Tennessee,US,3549.0,32.0,35.73939663,-84.31145275
Tennessee,US,1929.0,43.0,36.53157855,-86.00778595
Tennessee,US,6143.0,126.0,35.61181957,-88.84076036
Tennessee,US,-6008.0,-44.0,35.12997174,-85.62265895
Tennessee,US,2707.0,28.0,35.45798777,-86.76420988
Tennessee,US,9104.0,103.0,35.6187413,-87.07462444
Tennessee,US,2106.0,54.0,35.42812616,-84.61520715
Tennessee,US,-25128.0,-349.0,35.17468549,-88.5647812
Tennessee,US,453.0,8.0,35.51558739,-84.81482914
Tennessee,US,3781.0,56.0,35.44550387,-84.24902965
Tennessee,US,9848.0,101.0,36.49609412,-87.38550661
Tennessee,US,-3416.0,-81.0,35.27724699,-86.36230578
Tennessee,US,64.0,-4.0,36.13248031,-84.64880098
Tennessee,US,2024.0,65.0,36.35732446,-89.14921589
Tennessee,US,10875.0,54.0,,
Tennessee,US,1955.0,40.0,36.34117832,-85.28989535
Tennessee,US,628.0,22.0,35.63708728,-87.86139634
Tennessee,US,487.0,17.0,36.55606529,-85.07763299999998
Tennessee,US,314.0,9.0,35.12245443,-84.52075859
Tennessee,US,6907.0,108.0,36.14005459,-85.50646123
Tennessee,US,1735.0,45.0,35.60536161,-84.93076643
Tennessee,US,3471.0,43.0,35.84923189,-84.52458689
Tennessee,US,5967.0,67.0,36.52454807,-86.87346725
Tennessee,US,24196.0,212.0,35.84591405,-86.4107263
Tennessee,US,-876.0,-8.0,36.42325673,-84.50360494
Tennessee,US,-1118.0,-1.0,35.36979721,-85.41022136
Tennessee,US,8625.0,62.0,35.78077323,-83.52244332
Tennessee,US,64819.0,834.0,35.1864775,-89.89692423
Tennessee,US,1787.0,6.0,36.25359775,-85.95411046
Tennessee,US,835.0,20.0,36.50235092,-87.83920548
Tennessee,US,10850.0,178.0,36.51240691,-82.30412917
Tennessee,US,14665.0,179.0,36.46824103,-86.45917204
Tennessee,US,4964.0,47.0,35.501942,-89.73694895
Tennessee,US,1937.0,8.0,36.39026213,-86.16087954
Tennessee,US,16699.0,81.0,,
Tennessee,US,-266.0,13.0,36.10890856,-82.43709629
Tennessee,US,1202.0,17.0,36.28590426,-83.83651902
Tennessee,US,-1661.0,-16.0,35.69864497,-85.45221699
Tennessee,US,2833.0,-22.0,35.6728299,-85.77969117
Tennessee,US,-45487.0,-936.0,36.29472368,-82.49454720000001
Tennessee,US,2318.0,12.0,35.23868267,-87.78644456
Tennessee,US,3071.0,43.0,36.29896232,-88.71990865
Tennessee,US,2491.0,34.0,35.92929884,-85.45591799
Tennessee,US,16808.0,77.0,35.89099229,-86.89281867
Tennessee,US,1637.0,-10.0,36.15496772,-86.29775884
Texas,US,-862.0,7.0,31.81534745,-95.65354823
Texas,US,915.0,23.0,32.30468633,-102.6376548
Texas,US,4360.0,143.0,31.25457347,-94.60901487
Texas,US,438.0,6.0,28.10556197,-96.9995047
Texas,US,195.0,-14.0,33.61569967,-98.68754589
Texas,US,-86.0,-1.0,34.96507426,-101.3574874
Texas,US,2308.0,51.0,28.89333001,-98.52730485
Texas,US,-177.0,-19.0,29.88548725,-96.27736949
Texas,US,12.0,6.0,34.06854817,-102.8299707
Texas,US,580.0,9.0,29.74619598,-99.24598147
Texas,US,-10834.0,-722.0,30.10370699,-97.31206354
Texas,US,-23.0,-1.0,33.61640794,-99.21352901
Texas,US,3318.0,46.0,28.41761668,-97.74215593
Texas,US,15738.0,155.0,31.03736027,-97.4785025
Texas,US,119988.0,1722.0,29.44928723,-98.52019748
Texas,US,-276.0,2.0,30.26640707,-98.3999852
Texas,US,-1042.0,-16.0,32.74363984,-101.4316509
Texas,US,990.0,17.0,31.89978581,-97.63613524
Texas,US,4528.0,119.0,33.44626922,-94.41834132
Texas,US,22600.0,237.0,29.18757369,-95.44563172
Texas,US,14253.0,135.0,30.663644800000004,-96.30205577
Texas,US,644.0,6.0,29.81008251,-103.2520326
Texas,US,-10143.0,-112.0,34.53026962,-101.2084947
Texas,US,603.0,27.0,27.03103197,-98.21808402
Texas,US,2517.0,56.0,31.77430356,-98.99907113
Texas,US,-1270.0,-82.0,30.49273808,-96.62158484
Texas,US,2239.0,24.0,30.78801353,-98.181887
Texas,US,2798.0,42.0,29.83668859,-97.61814775
Texas,US,904.0,6.0,28.47048236,-96.61633945
Texas,US,-736.0,7.0,32.29760619,-99.37326312
Texas,US,33427.0,1181.0,26.14524221,-97.48140372
Texas,US,675.0,21.0,32.97195142,-94.97790104
Texas,US,386.0,4.0,35.40365929,-101.3542669
Texas,US,1193.0,49.0,33.07499881,-94.34646905
Texas,US,979.0,13.0,34.53016752,-102.2617243
Texas,US,1238.0,4.0,29.70972016,-94.67154501
Texas,US,-74363.0,-1009.0,31.837258,-95.16559897
Texas,US,1118.0,-1.0,34.529304100000004,-100.2077916
Texas,US,40.0,-15.0,33.78686685,-98.20771198
Texas,US,-690.0,-10.0,33.60425307,-102.8284499
Texas,US,301.0,10.0,31.88911733,-100.5297533
Texas,US,-8555.0,-117.0,31.76736834,-99.45240766
Texas,US,45378.0,369.0,33.18820114,-96.57264368
Texas,US,74.0,-1.0,34.96489496,-100.2700111
Texas,US,984.0,14.0,29.622098,-96.5273805
Texas,US,7155.0,129.0,29.80811278,-98.27647225
Texas,US,939.0,25.0,31.94854689,-98.55876441
Texas,US,-2323.0,-68.0,31.32635934,-99.86473038
Texas,US,2406.0,30.0,33.63979567,-97.21240912
Texas,US,-7810.0,-401.0,31.39078397,-97.79936155
Texas,US,-3120.0,-51.0,34.07783319,-100.2785062
Texas,US,-224.0,0.0,31.43052248,-102.5143314
Texas,US,208.0,6.0,30.72367027,-101.4134238
Texas,US,95.0,8.0,33.61431553,-101.3000364
Texas,US,-187.0,-13.0,31.44506775,-104.5185739
Texas,US,796.0,17.0,36.27787176,-102.6020725
Texas,US,167734.0,2000.0,32.76670599,-96.7779605
Texas,US,1071.0,48.0,32.74255572,-101.9477242
Texas,US,-15881.0,-191.0,29.08101855,-97.3568117
Texas,US,2571.0,49.0,34.96522957,-102.6054267
Texas,US,-223.0,2.0,33.38570922,-95.66921122
Texas,US,36605.0,341.0,33.20521901,-97.11691153
Texas,US,77.0,0.0,33.61616822,-100.7788855
Texas,US,-8865.0,-128.0,28.42270064,-99.75645095
Texas,US,219.0,4.0,34.96517499,-100.8140093
Texas,US,649.0,22.0,27.68184592,-98.50864568
Texas,US,788.0,15.0,32.32743996,-98.83243566
Texas,US,11197.0,217.0,31.86898877,-102.5429428
Texas,US,-787.0,-11.0,29.98202582,-100.304252
Texas,US,77966.0,1662.0,31.76980765,-106.2363275
Texas,US,11444.0,147.0,32.34894117,-96.79371841
Texas,US,1474.0,-18.0,32.23602653,-98.21773417
Texas,US,501.0,-14.0,31.25350609,-96.93630086
Texas,US,-1395.0,-20.0,33.59564294,-96.10751083
Texas,US,909.0,-10.0,29.87788372,-96.92076062
Texas,US,226.0,8.0,32.74281316,-100.4019302
Texas,US,664.0,18.0,34.07227468,-101.3031546
Texas,US,-64.0,1.0,33.97308618,-99.7767797
Texas,US,37895.0,390.0,29.52704478,-95.77219463
Texas,US,28.0,-8.0,33.17653242,-95.21917243
Texas,US,-144819.0,-2185.0,31.70422788,-96.15072516
Texas,US,949.0,-16.0,28.86751206,-99.10804207
Texas,US,373.0,29.0,32.74055318,-102.6353295
Texas,US,19533.0,215.0,29.40167322,-94.90469073
Texas,US,-4645.0,-40.0,33.17969345,-101.2984114
Texas,US,1550.0,20.0,30.31824095,-98.94676915
Texas,US,-365.0,-15.0,31.86942909,-101.5207776
Texas,US,-32832.0,-1177.0,28.65696592,-97.42760647
Texas,US,1206.0,16.0,29.45634206,-97.49424032
Texas,US,2071.0,28.0,35.40081878,-100.8129222
Texas,US,6991.0,151.0,33.62744998,-96.67753461
Texas,US,4697.0,160.0,32.47940482,-94.81591935
Texas,US,2074.0,35.0,30.54579585,-95.98902499
Texas,US,7004.0,98.0,29.58165339,-97.94786822
Texas,US,1515.0,122.0,34.07044901,-101.8268114
Texas,US,-348.0,-20.0,34.5307555,-100.6813852
Texas,US,329.0,13.0,31.70470573,-98.11083887
Texas,US,775.0,13.0,36.27743284,-101.3545796
Texas,US,162.0,7.0,34.28944521,-99.74632408
Texas,US,2057.0,36.0,30.33364686,-94.38931817
Texas,US,304911.0,3384.0,29.85864939,-95.39339521
Texas,US,3012.0,63.0,32.54935988,-94.36934071
Texas,US,-5083.0,-107.0,35.84008013,-102.6029022
Texas,US,221.0,9.0,33.17823584,-99.73037358
Texas,US,10888.0,102.0,30.05669873,-98.02944344
Texas,US,-1929.0,-44.0,35.83764858,-100.2703577
Texas,US,1431.0,74.0,32.21128872,-95.85846587
Texas,US,58462.0,2189.0,26.39418217,-98.18299696
Texas,US,373.0,-5.0,31.99045053,-97.13423143
Texas,US,2415.0,74.0,33.60771256,-102.3431676
Texas,US,3767.0,70.0,32.42990927,-97.83242024
Texas,US,1909.0,71.0,33.14875072,-95.56351139
Texas,US,598.0,14.0,31.31925973,-95.42226208
Texas,US,3251.0,66.0,32.30621324,-101.4356444
Texas,US,594.0,8.0,31.45628381,-105.388178
Texas,US,3235.0,83.0,33.12351514,-96.08551032
Texas,US,1349.0,22.0,35.84006574,-101.3546643
Texas,US,4.0,-8.0,31.30375559,-100.982439
Texas,US,-42.0,5.0,33.23377248,-98.17283469
Texas,US,913.0,-6.0,28.95472367,-96.57749563
Texas,US,1547.0,25.0,30.74685667,-94.02667579
Texas,US,-109.0,-5.0,30.71490589,-104.1399973
Texas,US,12359.0,188.0,29.8832777,-94.16434171
Texas,US,122.0,-3.0,27.04453923,-98.6968187
Texas,US,2941.0,60.0,27.73103938,-98.0904705
Texas,US,9396.0,115.0,32.37877812,-97.36615819
Texas,US,2235.0,22.0,32.73997145,-99.87861576
Texas,US,1280.0,21.0,28.90705334,-97.85960149
Texas,US,8839.0,112.0,32.599141700000004,-96.28734728
Texas,US,1700.0,32.0,29.94414155,-98.7113588
Texas,US,22.0,2.0,26.92601662,-97.66413984
Texas,US,-3042.0,-95.0,33.18104136,-100.7780939
Texas,US,2381.0,30.0,30.06040006,-99.34930144
Texas,US,-530.0,1.0,30.48678918,-99.74856473
Texas,US,-94.0,-10.0,33.61643847,-100.2558057
